movieId,title,genres
7332,Fire Down Below (1957),Adventure|Drama
7335,Pickup on South Street (1953),Film-Noir
7338,Richard III (1955),Drama|War
7340,Just One of the Guys (1985),Comedy
7341,The Chase (1966),Crime|Drama|Thriller
7342,The Kiss (1988),Horror
7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy
7346,The Girl Next Door (2004),Comedy|Romance
7347,Secret Window (2004),Mystery|Thriller
7348,Spartan (2004),Thriller
7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance
7354,Mad Dog and Glory (1993),Comedy|Drama|Romance
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
7362,Taking Lives (2004),Crime|Drama|Thriller
7364,Intermission (2003),Comedy|Crime|Drama
7365,Noi the Albino (NÌ_i albinÌ_i) (2003),Drama
7366,Jersey Girl (2004),Comedy|Drama|Romance
7367,The Ladykillers (2004),Comedy|Crime
7368,Never Die Alone (2004),Crime|Drama|Thriller
7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery
7371,Dogville (2003),Drama|Mystery|Thriller
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
7375,The Prince & Me (2004),Comedy|Romance
7376,Walking Tall (2004),Action
7377,The United States of Leland (2003),Crime|Drama
7378,Johnson Family Vacation (2004),Comedy
7379,The Alamo (2004),Drama|War|Western
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance
7381,The Whole Ten Yards (2004),Action|Comedy|Crime
7386,The Ten Commandments (1956),Adventure|Drama
7387,Dawn of the Dead (1978),Action|Drama|Horror
7391,"Mother, Jugs & Speed (1976)",Comedy
7392,Bandolero! (1968),Western
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy
7395,Cheaper by the Dozen (1950),Comedy|Drama
7396,Scenes From a Marriage (Scener ur ett Ì_ktenskap) (1973),Drama
7397,"Baby, the Rain Must Fall (1965)",Drama
7402,The Food of the Gods (1976),Horror|Sci-Fi
7410,The Osterman Weekend (1983),Action|Thriller
7413,Hangman's Curse (2003),Horror|Mystery|Thriller
7415,The Late Show (1977),Comedy|Crime|Drama|Mystery
7416,The Sunshine Boys (1975),Comedy
7418,The American Nightmare (2000),Documentary
7419,After Hours (1985),Comedy|Thriller
7423,Hitman Hart: Wrestling with Shadows (1998),Documentary
7437,Connie and Carla (2004),Comedy
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
7439,The Punisher (2004),Action|Crime|Thriller
7442,Young Adam (2003),Crime|Drama|Thriller
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
7448,Envy (2004),Comedy
7449,Godsend (2004),Drama|Horror|Thriller
7450,Laws of Attraction (2004),Comedy|Romance
7451,Mean Girls (2004),Comedy
7453,New York Minute (2004),Action|Adventure|Comedy
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror
7458,Troy (2004),Action|Adventure|Drama|War
7460,Coffee and Cigarettes (2003),Comedy|Drama
7474,The Boys in the Band (1970),Drama
7477,Eye See You (D-Tox) (2002),Horror|Thriller
7478,Swimming to Cambodia (1987),Drama
7480,Under Fire (1983),Drama|Thriller|War
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi
7482,Enter the Dragon (1973),Action|Crime
7484,Gimme Shelter (1970),Documentary
7485,Good Morning (OhayÌ«) (1959),Comedy
7487,Henry & June (1990),Drama
7489,The Nasty Girl (1990),Comedy|Drama
7492,Martin (1977),Drama|Horror
7493,The Three Faces of Eve (1957),Drama
7502,Band of Brothers (2001),Action|Drama|War
7505,The Kingdom (1994),Drama|Horror|Mystery
7541,100 Girls (2000),Comedy|Romance
7560,Fail-Safe (1964),Drama|Thriller|War
7561,Paperhouse (1988),Fantasy|Horror|Thriller
7563,The Discovery of Heaven (2001),Drama
7564,Kwaidan (Kaidan) (1964),Horror
7566,28 Up (1985),Documentary
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
7570,Octopussy (1983),Action|Adventure|Thriller
7572,Wit (2001),Drama
7573,Never Say Never Again (1983),Action|Adventure|Thriller
7579,Pride and Prejudice (1940),Comedy|Drama|Romance
7584,Woman of the Year (1942),Comedy|Romance
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),Drama|Thriller|War
7587,"SamouraÌø, Le (Godson, The) (1967)",Crime|Drama|Thriller
7614,Oklahoma! (1955),Musical|Romance|Western
7616,Body Double (1984),Mystery|Thriller
7617,Rooster Cogburn (1975),Comedy|Western
7618,Chaplin (1992),Drama
7619,The Miracle Worker (1962),Drama
7620,Monster in a Box (1992),Comedy|Drama
7624,School Ties (1992),Drama
7636,Raising Cain (1992),Horror|Thriller
7637,Irma Vep (1996),Comedy|Drama
7646,Rose Red (2002),Horror|Mystery|Thriller
7648,Wildflowers (1999),Drama
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi
7650,The Witchfinder General (Conquerer Worm (1968),Horror
7669,Pride and Prejudice (1995),Drama|Romance
7675,The Canterville Ghost (1944),Comedy|Fantasy
7697,The Prince and the Showgirl (1957),Comedy|Romance
7698,The China Syndrome (1979),Drama|Thriller
7700,The Wages of Fear (1953),Action|Adventure|Drama|Thriller
7701,Look Who's Talking Too (1990),Comedy|Romance
7702,The Bells of St. Mary's (1945),Drama
7705,Pat and Mike (1952),Comedy|Romance
7706,Animal Crackers (1930),Comedy|Musical
7713,Cat People (1942),Drama|Horror|Romance|Thriller
7720,The Four Musketeers (1974),Action|Adventure|Comedy|Romance
7725,On Deadly Ground (1994),Action|Adventure|Thriller
7728,The Postman Always Rings Twice (1946),Crime|Drama|Film-Noir|Thriller
7742,Baxter (1989),Drama|Horror
7743,Explorers (1985),Adventure|Children|Sci-Fi
7745,The Scent of Green Papaya (1993),Drama
7748,Pierrot le fou (1965),Crime|Drama
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy
7759,Nostalghia (1983),Drama
7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller
7766,Throne of Blood (Kumonosu jÌ«) (1957),Action|Drama|Thriller|War
7767,The Best of Youth (2003),Drama
7771,Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama
7773,"Bang, Bang, You're Dead (2002)",Drama
7775,The Thin Blue Lie (2000),Drama
7781,Twister (1990),Comedy
7782,Sniper (1993),Action|Drama
7787,To Hell and Back (1955),Action|Drama|War
7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",Animation|Children|Comedy
7791,Internal Affairs (1990),Crime|Thriller
7792,The Parallax View (1974),Thriller
7802,The Warriors (1979),Action|Adventure|Crime|Thriller
7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi
7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi
7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi
7814,Waterloo (1970),Action|Drama|War
7815,True Stories (1986),Comedy|Musical
7817,Zardoz (1974),Fantasy|Sci-Fi
7820,The Virgin Spring (1960),Crime|Drama
7826,The Secret Life of Walter Mitty (1947),Comedy|Romance|Thriller
7827,Cypher (2002),Action|Sci-Fi|Thriller
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance
7832,The Thin Man Goes Home (1945),Comedy|Crime|Mystery
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance
7836,Woodstock (1970),Documentary|Musical
7839,Love Crazy (1941),Comedy
7840,Gunga Din (1939),Adventure|Comedy|War
7841,Children of Dune (2003),Fantasy|Sci-Fi
7842,Dune (2000),Drama|Fantasy|Sci-Fi
7844,The Legend (1993),Action|Comedy
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi
7847,The Peanut Butter Solution (1985),Children|Fantasy
7878,Straight to Hell (1987),Comedy|Crime|Western
7879,Notorious C.H.O. (2002),Comedy
7881,White Zombie (1932),Horror
7883,I Walked with a Zombie (1943),Drama|Horror
7889,Pat Garrett and Billy the Kid (1973),Western
7894,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (GiÌ_ la testa) (1971)",Action|Adventure|War|Western
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller
7897,The Ballad of Cable Hogue (1970),Comedy|Western
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action
7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der GroÌÙstadt) (1927),Documentary
7915,Samurai Fiction (SF: Episode One) (1998),Action|Adventure|Comedy
7918,The Indian Runner (1991),Drama
7920,Desperate Living (1977),Comedy|Crime
7921,The Devil's Rain (1975),Horror
7922,"Valachi Papers,The (1972)",Crime|Drama
7923,Rolling Thunder (1977),Action|Drama
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller
7925,The Hidden Fortress (1958),Action|Adventure
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller
7930,The People Under the Stairs (1991),Horror|Mystery|Thriller
7932,Dark Days (2000),Documentary
7933,A Night in Casablanca (1946),Comedy
7934,Zelig (1983),Comedy
7937,The Silence (1963),Drama
7938,Winter Light (NattvardsgÌ_sterna) (1963),Drama
7939,Through a Glass Darkly (SÌ´som i en spegel) (1961),Drama
7940,The Magician (1958),Drama
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance
7943,The Killers (1946),Crime|Film-Noir
7944,The Night of the Iguana (1964),Drama|Thriller
7945,Freud: The Secret Passion (1962),Drama
7951,Nightbreed (1990),Fantasy|Horror
7954,"Baron Blood (Orrori del castello di Norimberga, Gli) (1972)",Horror
7976,Ken Park (2002),Drama
7979,Monterey Pop (1968),Documentary|Musical
7980,A Bridge Too Far (1977),Action|Drama|War
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
7982,A Tale of Two Sisters (2003),Drama|Horror|Mystery|Thriller
7983,Broadway Danny Rose (1984),Comedy
7984,From Beyond (1986),Horror|Sci-Fi
7988,Space Truckers (1996),Comedy|Sci-Fi
7990,Rock 'N' Roll High School (1979),Comedy|Musical
7991,Death Race 2000 (1975),Action|Sci-Fi
8007,Pure Country (1992),Drama|Musical|Romance
8010,The Power of One (1992),Drama
8011,The Weather Underground (2002),Documentary
8012,Kikujiro (KikujirÌ« no natsu) (1999),Comedy|Drama
8013,I'm with Lucy (2002),Comedy|Romance
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
8016,The Getaway (1972),Action|Crime|Drama|Thriller
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller
8033,How to Steal a Million (1966),Comedy|Crime|Romance
8035,The Stendhal Syndrome (1996),Crime|Horror|Thriller
8039,Support Your Local Sheriff! (1969),Comedy|Western
8042,Mean Streets (1973),Crime|Drama
8043,Jack the Bear (1993),Comedy|Drama
8045,Hamburger Hill (1987),Action|Drama|War
8056,Harper (1966),Crime|Drama|Mystery
8062,Dahmer (2002),Drama|Horror|Thriller
8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western
8095,"Cucaracha, La (1998)",Thriller
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy
8121,"Seducing Doctor Lewis (Grande sÌ©duction, La) (2003)",Comedy
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance
8128,Au revoir les enfants (1987),Drama
8131,Pursuit of Happiness (2001),Comedy|Romance
8132,Gladiator (1992),Action|Drama
8141,Sodom and Gomorrah (1962),Adventure|Drama
8142,Dead or Alive: Hanzaisha (1999),Action|Crime
8147,Charly (1968),Drama|Sci-Fi
8153,Lust for Life (1956),Drama
8154,"Dolce Vita, La (1960)",Drama
8157,Jin Roh: The Wolf Brigade (Jin-RÌ«) (1998),Animation|Fantasy|Thriller
8158,Rush (1991),Crime|Drama
8167,Captain Blood (1935),Action|Adventure|Romance
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
8183,Educating Rita (1983),Comedy|Drama
8190,The Americanization of Emily (1964),Comedy|Drama|War
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance
8197,Hiroshima Mon Amour (1959),Drama|Romance|War
8198,The 1000 Eyes of Dr. Mabuse (1960),Crime|Horror|Mystery|Thriller
8206,Mystery of the Wax Museum (1933),Horror
8207,The Day of the Jackal (1973),Crime|Thriller
8221,War of the Buttons (1994),Adventure|Children|Drama
8222,The Other (1972),Drama|Horror|Mystery|Thriller
8225,Night of the Living Dead (1990),Horror
8228,The Maltese Falcon (1931),Mystery
8232,I Love You Again (1940),Comedy|Drama
8235,Safety Last! (1923),Action|Comedy|Romance
8239,Viridiana (1961),Comedy|Drama
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance
8257,Battleground (1949),Action|Drama|War
8258,Citizen Toxie: The Toxic Avenger IV (2000),Action|Comedy|Horror
8264,Grey Gardens (1975),Documentary
8265,Frogs (1972),Drama|Horror|Mystery|Thriller
8266,Purple Rain (1984),Drama|Musical
8268,Point of No Return (1993),Action|Thriller
8273,A Tale of Ham and Passion (1992),Comedy|Drama|Romance
8275,College (1927),Comedy
8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965),Mystery
8302,The Front Page (1931),Comedy|Drama|Romance
8327,Dolls (2002),Drama|Romance
8330,Our Man in Havana (1959),Comedy|Drama|Thriller
8331,The Man Who Came to Dinner (1942),Comedy
8334,The Cowboys (1972),Western
8336,The Major and the Minor (1942),Comedy|Romance
8337,The Caine Mutiny (1954),Drama|War
8340,Escape from Alcatraz (1979),Drama|Thriller
8341,Oliver Twist (1948),Adventure|Crime|Drama
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
8361,The Day After Tomorrow (2004),Action|Adventure|Drama|Sci-Fi|Thriller
8363,Soul Plane (2004),Comedy
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama
8366,Saved! (2004),Comedy|Drama
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller
8370,The Blind Swordsman: Zatoichi (2003),Action|Comedy|Crime|Drama
8371,The Chronicles of Riddick (2004),Action|Sci-Fi|Thriller
8372,Garfield: The Movie (2004),Animation|Children|Comedy
8373,The Stepford Wives (2004),Comedy|Fantasy|Thriller
8374,Bright Future (Akarui mirai) (2003),Drama
8376,Napoleon Dynamite (2004),Comedy
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime
8388,Ring of Bright Water (1969),Comedy|Drama
8401,The Adventures of Sherlock Holmes (1939),Crime|Mystery|Thriller
8404,The Hound of the Baskervilles (1939),Crime|Mystery|Thriller
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror
8407,The Molly Maguires (1970),Drama
8421,Dying of Laughter (Muertos de Risa) (1999),Comedy
8426,Robot Carnival (Roboto kÌ¢nibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War
8460,State Fair (1945),Musical|Romance
8463,Johnny Belinda (1948),Drama
8464,Super Size Me (2004),Comedy|Documentary|Drama
8477,The Pier (1962),Romance|Sci-Fi
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western
8482,The Picture of Dorian Gray (1945),Drama|Fantasy|Horror
8484,The Human Condition I (1959),Drama|War
8485,Samsara (2001),Adventure|Drama|Romance
8486,Bachelor Mother (1939),Comedy|Romance
8491,White Heat (1949),Crime|Drama|Film-Noir
8492,A Christmas Carol (1951),Drama|Fantasy
8493,Memphis Belle (1990),Action|Drama|War
8494,The Cincinnati Kid (1965),Drama
8495,Animal Factory (2000),Crime|Drama
8499,Pretty Baby (1978),Drama
8501,The Hitcher (1986),Action|Thriller
8502,Show Boat (1951),Drama|Musical|Romance
8507,Freaks (1932),Crime|Drama|Horror
8512,Silent Movie (1976),Comedy
8516,A Matter of Life and Death (1946),Drama|Fantasy|Romance
8520,Deep Cover (1992),Action|Crime|Thriller
8524,The High and the Mighty (1954),Drama
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy
8527,I'll Sleep When I'm Dead (2003),Crime|Drama
8528,Dodgeball: A True Underdog Story (2004),Comedy
8529,The Terminal (2004),Comedy|Drama|Romance
8530,Dear Frankie (2004),Drama|Romance
8531,White Chicks (2004),Action|Comedy|Crime
8532,The Door in the Floor (2004),Drama
8533,The Notebook (2004),Drama|Romance
8534,Two Brothers (Deux frÌ¬res) (2004),Adventure|Children|Drama
8540,Back to Bataan (1945),Drama|War
8543,The Flying Leathernecks (1951),Action|Drama|War
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama
8574,A Claymation Christmas Celebration (1987),Animation|Children|Comedy|Musical
8576,Kopps (2003),Action|Comedy
8577,Comandante (2003),Documentary
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
8581,Pirates of Silicon Valley (1999),Documentary|Drama
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
8585,Rapa Nui (1994),Action|Adventure|Drama|Romance
8588,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller
8589,Winter War (Talvisota) (1989),Drama|War
8591,The Philadelphia Experiment (1984),Adventure|Drama|Sci-Fi
8595,The Flim-Flam Man (1967),Action|Adventure|Comedy
8596,Revenge of the Pink Panther (1978),Comedy|Crime
8600,Angels with Dirty Faces (1938),Crime|Drama
8601,Zero de conduite (Zero for Conduct) (ZÌ©ro de conduite: Jeunes diables au collÌ¬ge) (1933),Comedy|Drama
8604,Taxi (1998),Action|Comedy
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama
8609,Our Hospitality (1923),Comedy
8610,All of Me (1984),Comedy|Fantasy
8611,The Farmer's Daughter (1947),Comedy
8614,Overboard (1987),Comedy|Romance
8617,Butterfield 8 (1960),Drama
8618,Johnny Guitar (1954),Drama|Western
8620,The Exterminating Angel (1962),Comedy|Drama|Fantasy|Mystery
8622,Fahrenheit 9/11 (2004),Documentary
8623,Roxanne (1987),Comedy|Romance
8631,Hard Times (1975),Action|Drama
8632,Secret Society (2002),Comedy
8633,The Last Starfighter (1984),Action|Adventure|Comedy|Sci-Fi
8634,Tank (1984),Action|Comedy|Drama
8635,Jungle Holocaust (Ultimo mondo cannibale) (1977),Adventure|Horror
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
8638,Before Sunset (2004),Drama|Romance
8640,King Arthur (2004),Action|Adventure|Drama|War
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
8643,A Cinderella Story (2004),Comedy|Romance
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
8651,Man of La Mancha (1972),Adventure|Comedy|Musical
8656,A Short Film About Killing (1988),Crime|Drama
8657,The Tin Star (1957),Western
8661,How the West Was Won (1962),Adventure|Drama|Western
8665,The Bourne Supremacy (2004),Action|Crime|Thriller
8666,Catwoman (2004),Action|Crime|Fantasy
8667,A Home at the End of the World (2004),Drama|Romance
8670,The Testament of Dr. Mabuse (1933),Crime|Horror|Mystery|Thriller
8673,Crash Dive (1943),Drama|Romance|War
8675,The Enemy Below (1957),Action|Drama|War
8678,Guns of the Magnificent Seven (1969),Action|Adventure|Drama|Western
8679,The Hunters (1958),Drama|War
8683,The Magnificent Seven Ride! (1972),Western
8684,A Man Escaped (1956),Adventure|Drama
8685,The Miracle of Marcelino (1955),Comedy|Drama
8686,Morituri (1965),Drama|War
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
8692,Wake Island (1942),Drama|War
8695,The Bachelor and the Bobby-Soxer (1947),Comedy
8696,Breezy (1973),Drama|Romance
8700,Destination Tokyo (1943),Adventure|War
8710,Map of the Human Heart (1993),Drama|Romance
8711,Mr. Blandings Builds His Dream House (1948),Comedy
8712,My Favorite Wife (1940),Comedy|Romance
8718,The Snake Pit (1948),Drama
8720,The Super (1991),Comedy
8726,The President's Analyst (1967),Comedy|Thriller
8727,The Day of the Locust (1975),Drama
8730,To End All Wars (2001),Action|Drama|War
8746,King of the Ants (2003),Crime|Horror
8751,Gun Crazy (a.k.a. Deadly Is the Female) (1949),Crime|Drama|Film-Noir
8752,The Set-Up (1949),Drama|Film-Noir|Romance
8753,Unprecedented: The 2000 Presidential Election (2002),Documentary
8754,The Prime of Miss Jean Brodie (1969),Drama
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller
8768,Criss Cross (1949),Crime|Drama|Film-Noir
